suite,representative,feasible_worlds,initial_candidates,root_candidates,removed_by_root,exact_candidates,unsupported_survivors,identifiable_cells,freely_variable_cells,literal_queries,infeasible_queries,fixed_calls,gac_calls,factor_updates,deletions,branches,search_nodes,median_solver_us,root_domains,supported_domains
oblique_2,2868,1,24,8,16,8,0,8,0,3,0,4,1,189,16,0,0,6.309,1 4 1 2 4 4 1 2,1 4 1 2 4 4 1 2
oblique_2,2841,1,24,8,16,8,0,8,0,4,0,5,1,224,16,0,0,6.449,1 4 1 1 4 4 1 2,1 4 1 1 4 4 1 2
oblique_2,2869,1,24,8,16,8,0,8,0,2,0,3,1,153,16,0,0,6.149,2 4 1 2 4 4 1 2,2 4 1 2 4 4 1 2
oblique_2,2842,1,24,8,16,8,0,8,0,3,0,4,1,188,16,0,0,6.259,2 4 1 1 4 4 1 2,2 4 1 1 4 4 1 2
oblique_2,2837,1,24,8,16,8,0,8,0,4,0,5,1,225,16,0,0,6.329,4 1 1 1 4 4 1 2,4 1 1 1 4 4 1 2
oblique_2,2864,1,24,8,16,8,0,8,0,3,0,4,1,191,16,0,0,6.5,4 1 1 2 4 4 1 2,4 1 1 2 4 4 1 2
oblique_2,2870,1,24,8,16,8,0,8,0,2,0,3,1,156,16,0,0,6.56,4 4 1 2 4 4 1 2,4 4 1 2 4 4 1 2
oblique_2,2843,1,24,8,16,8,0,8,0,3,0,4,1,190,16,0,0,6.479,4 4 1 1 4 4 1 2,4 4 1 1 4 4 1 2
oblique_2,4565,1,24,8,16,8,0,8,0,4,0,5,1,227,16,0,0,6.36,4 1 1 2 4 1 1 4,4 1 1 2 4 1 1 4
oblique_2,4569,1,24,8,16,8,0,8,0,4,0,5,1,229,16,0,0,6.37,1 4 1 2 4 1 1 4,1 4 1 2 4 1 1 4
oblique_2,5055,1,24,8,16,8,0,8,0,3,0,4,1,194,16,0,0,6.659,1 4 1 2 4 4 1 4,1 4 1 2 4 4 1 4
oblique_2,4570,1,24,8,16,8,0,8,0,3,0,4,1,193,16,0,0,6.319,2 4 1 2 4 1 1 4,2 4 1 2 4 1 1 4
oblique_2,5056,1,24,8,16,8,0,8,0,2,0,3,1,158,16,0,0,6.619,2 4 1 2 4 4 1 4,2 4 1 2 4 4 1 4
oblique_2,5051,1,24,8,16,8,0,8,0,3,0,4,1,193,16,0,0,6.329,4 1 1 2 4 4 1 4,4 1 1 2 4 4 1 4
oblique_2,4571,1,24,8,16,8,0,8,0,3,0,4,1,194,16,0,0,6.409,4 4 1 2 4 1 1 4,4 4 1 2 4 1 1 4
oblique_2,5057,1,24,8,16,8,0,8,0,2,0,3,1,161,16,0,0,6.89,4 4 1 2 4 4 1 4,4 4 1 2 4 4 1 4
oblique_2,36,1,24,8,16,8,0,8,0,6,0,7,1,290,16,0,0,6.89,1 1 2 2 1 1 1 1,1 1 2 2 1 1 1 1
oblique_2,39,1,24,8,16,8,0,8,0,5,0,6,1,256,16,0,0,6.579,1 2 2 2 1 1 1 1,1 2 2 2 1 1 1 1
oblique_2,37,1,24,8,16,8,0,8,0,5,0,6,1,256,16,0,0,6.559,2 1 2 2 1 1 1 1,2 1 2 2 1 1 1 1
oblique_2,40,1,24,8,16,8,0,8,0,4,0,5,1,221,16,0,0,6.49,2 2 2 2 1 1 1 1,2 2 2 2 1 1 1 1
oblique_2,41,1,24,8,16,8,0,8,0,4,0,5,1,220,16,0,0,6.299,4 2 2 2 1 1 1 1,4 2 2 2 1 1 1 1
oblique_2,42,1,24,8,16,8,0,8,0,5,0,6,1,256,16,0,0,6.63,1 4 2 2 1 1 1 1,1 4 2 2 1 1 1 1
oblique_2,43,1,24,8,16,8,0,8,0,4,0,5,1,220,16,0,0,6.349,2 4 2 2 1 1 1 1,2 4 2 2 1 1 1 1
oblique_2,38,1,24,8,16,8,0,8,0,5,0,6,1,256,16,0,0,6.59,4 1 2 2 1 1 1 1,4 1 2 2 1 1 1 1
oblique_2,44,1,24,8,16,8,0,8,0,4,0,5,1,221,16,0,0,6.489,4 4 2 2 1 1 1 1,4 4 2 2 1 1 1 1
oblique_2,117,1,24,8,16,8,0,8,0,5,0,6,1,258,16,0,0,6.609,1 1 2 2 2 1 1 1,1 1 2 2 2 1 1 1
oblique_2,756,1,24,8,16,8,0,8,0,6,0,7,1,295,16,0,0,7.391,1 1 1 2 1 1 2 1,1 1 1 2 1 1 2 1
oblique_2,765,1,24,8,16,8,0,8,0,5,0,6,1,261,16,0,0,6.82,1 1 2 2 1 1 2 1,1 1 2 2 1 1 2 1
oblique_2,837,1,24,8,16,8,0,8,0,5,0,6,1,261,16,0,0,6.68,1 1 1 2 2 1 2 1,1 1 1 2 2 1 2 1
oblique_2,846,1,24,8,16,8,0,8,0,4,0,5,1,227,16,0,0,6.599,1 1 2 2 2 1 2 1,1 1 2 2 2 1 2 1
oblique_2,1575,1,24,8,16,8,0,8,0,4,0,5,1,225,16,0,0,6.489,1 1 2 2 2 1 4 1,1 1 2 2 2 1 4 1
oblique_2,118,1,24,8,16,8,0,8,0,4,0,5,1,222,16,0,0,6.35,2 1 2 2 2 1 1 1,2 1 2 2 2 1 1 1
oblique_2,120,1,24,8,16,8,0,8,0,4,0,5,1,225,16,0,0,6.339,1 2 2 2 2 1 1 1,1 2 2 2 2 1 1 1
oblique_2,121,1,24,8,16,8,0,8,0,3,0,4,1,190,16,0,0,6.629,2 2 2 2 2 1 1 1,2 2 2 2 2 1 1 1
oblique_2,122,1,24,8,16,8,0,8,0,3,0,4,1,188,16,0,0,6.279,4 2 2 2 2 1 1 1,4 2 2 2 2 1 1 1
oblique_2,759,1,24,8,16,8,0,8,0,5,0,6,1,262,16,0,0,6.73,1 2 1 2 1 1 2 1,1 2 1 2 1 1 2 1
oblique_2,768,1,24,8,16,8,0,8,0,4,0,5,1,228,16,0,0,6.529,1 2 2 2 1 1 2 1,1 2 2 2 1 1 2 1
oblique_2,757,2,24,9,15,9,0,7,0,5,0,6,1,260,15,0,0,7.08,2 1 1 2 3 1 2 1,2 1 1 2 3 1 2 1
oblique_2,766,2,24,9,15,9,0,7,0,4,0,5,1,226,15,0,0,7.02,2 1 2 2 3 1 2 1,2 1 2 2 3 1 2 1
oblique_2,840,1,24,8,16,8,0,8,0,4,0,5,1,228,16,0,0,6.54,1 2 1 2 2 1 2 1,1 2 1 2 2 1 2 1
oblique_2,849,1,24,8,16,8,0,8,0,3,0,4,1,194,16,0,0,6.369,1 2 2 2 2 1 2 1,1 2 2 2 2 1 2 1
oblique_2,760,2,24,9,15,9,0,7,0,4,0,5,1,226,15,0,0,7.11,2 2 1 2 3 1 2 1,2 2 1 2 3 1 2 1
oblique_2,769,2,24,9,15,9,0,7,0,3,0,4,1,193,15,0,0,7.221,2 2 2 2 3 1 2 1,2 2 2 2 3 1 2 1
oblique_2,851,1,24,8,16,8,0,8,0,2,0,3,1,155,16,0,0,6.209,4 2 2 2 2 1 2 1,4 2 2 2 2 1 2 1
oblique_2,842,1,24,8,16,8,0,8,0,3,0,4,1,190,16,0,0,6.309,4 2 1 2 2 1 2 1,4 2 1 2 2 1 2 1
oblique_2,770,1,24,8,16,8,0,8,0,3,0,4,1,190,16,0,0,6.31,4 2 2 2 1 1 2 1,4 2 2 2 1 1 2 1
oblique_2,761,1,24,8,16,8,0,8,0,4,0,5,1,225,16,0,0,6.36,4 2 1 2 1 1 2 1,4 2 1 2 1 1 2 1
oblique_2,1576,1,24,8,16,8,0,8,0,3,0,4,1,189,16,0,0,6.55,2 1 2 2 2 1 4 1,2 1 2 2 2 1 4 1
oblique_2,1578,1,24,8,16,8,0,8,0,3,0,4,1,192,16,0,0,6.39,1 2 2 2 2 1 4 1,1 2 2 2 2 1 4 1
oblique_2,1579,1,24,8,16,8,0,8,0,2,0,3,1,157,16,0,0,6.42,2 2 2 2 2 1 4 1,2 2 2 2 2 1 4 1
oblique_2,1580,1,24,8,16,8,0,8,0,2,0,3,1,155,16,0,0,6.129,4 2 2 2 2 1 4 1,4 2 2 2 2 1 4 1
oblique_2,119,1,24,8,16,8,0,8,0,4,0,5,1,222,16,0,0,6.339,4 1 2 2 2 1 1 1,4 1 2 2 2 1 1 1
oblique_2,124,1,24,8,16,8,0,8,0,3,0,4,1,188,16,0,0,6.27,2 4 2 2 2 1 1 1,2 4 2 2 2 1 1 1
oblique_2,123,1,24,8,16,8,0,8,0,4,0,5,1,225,16,0,0,6.379,1 4 2 2 2 1 1 1,1 4 2 2 2 1 1 1
oblique_2,125,1,24,8,16,8,0,8,0,3,0,4,1,190,16,0,0,6.52,4 4 2 2 2 1 1 1,4 4 2 2 2 1 1 1
oblique_2,762,1,24,8,16,8,0,8,0,5,0,6,1,262,16,0,0,6.729,1 4 1 2 1 1 2 1,1 4 1 2 1 1 2 1
oblique_2,771,1,24,8,16,8,0,8,0,4,0,5,1,228,16,0,0,6.52,1 4 2 2 1 1 2 1,1 4 2 2 1 1 2 1
oblique_2,848,1,24,8,16,8,0,8,0,3,0,4,1,191,16,0,0,6.37,4 1 2 2 2 1 2 1,4 1 2 2 2 1 2 1
oblique_2,839,1,24,8,16,8,0,8,0,4,0,5,1,226,16,0,0,6.43,4 1 1 2 2 1 2 1,4 1 1 2 2 1 2 1
oblique_2,843,1,24,8,16,8,0,8,0,4,0,5,1,228,16,0,0,6.429,1 4 1 2 2 1 2 1,1 4 1 2 2 1 2 1
oblique_2,763,2,24,9,15,9,0,7,0,4,0,5,1,225,15,0,0,6.93,2 4 1 2 3 1 2 1,2 4 1 2 3 1 2 1
oblique_2,772,2,24,9,15,9,0,7,0,3,0,4,1,191,15,0,0,6.98,2 4 2 2 3 1 2 1,2 4 2 2 3 1 2 1
oblique_2,852,1,24,8,16,8,0,8,0,3,0,4,1,194,16,0,0,6.35,1 4 2 2 2 1 2 1,1 4 2 2 2 1 2 1
oblique_2,854,1,24,8,16,8,0,8,0,2,0,3,1,157,16,0,0,6.419,4 4 2 2 2 1 2 1,4 4 2 2 2 1 2 1
oblique_2,845,1,24,8,16,8,0,8,0,3,0,4,1,191,16,0,0,6.489,4 4 1 2 2 1 2 1,4 4 1 2 2 1 2 1
oblique_2,767,1,24,8,16,8,0,8,0,4,0,5,1,226,16,0,0,6.62,4 1 2 2 1 1 2 1,4 1 2 2 1 1 2 1
oblique_2,758,1,24,8,16,8,0,8,0,5,0,6,1,261,16,0,0,6.709,4 1 1 2 1 1 2 1,4 1 1 2 1 1 2 1
oblique_2,773,1,24,8,16,8,0,8,0,3,0,4,1,191,16,0,0,6.389,4 4 2 2 1 1 2 1,4 4 2 2 1 1 2 1
oblique_2,764,1,24,8,16,8,0,8,0,4,0,5,1,226,16,0,0,6.55,4 4 1 2 1 1 2 1,4 4 1 2 1 1 2 1
oblique_2,1577,1,24,8,16,8,0,8,0,3,0,4,1,189,16,0,0,6.159,4 1 2 2 2 1 4 1,4 1 2 2 2 1 4 1
oblique_2,1582,1,24,8,16,8,0,8,0,2,0,3,1,155,16,0,0,6.159,2 4 2 2 2 1 4 1,2 4 2 2 2 1 4 1
oblique_2,1581,1,24,8,16,8,0,8,0,3,0,4,1,192,16,0,0,8.303,1 4 2 2 2 1 4 1,1 4 2 2 2 1 4 1
oblique_2,1583,1,24,8,16,8,0,8,0,2,0,3,1,157,16,0,0,6.64,4 4 2 2 2 1 4 1,4 4 2 2 2 1 4 1
oblique_2,198,1,24,8,16,8,0,8,0,5,0,6,1,258,16,0,0,6.6,1 1 2 2 4 1 1 1,1 1 2 2 4 1 1 1
oblique_2,918,1,24,8,16,8,0,8,0,5,0,6,1,260,16,0,0,7.101,1 1 1 2 4 1 2 1,1 1 1 2 4 1 2 1
oblique_2,927,1,24,8,16,8,0,8,0,4,0,5,1,226,16,0,0,6.66,1 1 2 2 4 1 2 1,1 1 2 2 4 1 2 1
oblique_2,1494,1,24,8,16,8,0,8,0,5,0,6,1,260,16,0,0,6.73,1 1 2 2 1 1 4 1,1 1 2 2 1 1 4 1
oblique_2,1656,1,24,8,16,8,0,8,0,4,0,5,1,226,16,0,0,6.54,1 1 2 2 4 1 4 1,1 1 2 2 4 1 4 1
oblique_2,199,1,24,8,16,8,0,8,0,4,0,5,1,222,16,0,0,6.34,2 1 2 2 4 1 1 1,2 1 2 2 4 1 1 1
oblique_2,201,1,24,8,16,8,0,8,0,4,0,5,1,225,16,0,0,6.449,1 2 2 2 4 1 1 1,1 2 2 2 4 1 1 1
oblique_2,202,1,24,8,16,8,0,8,0,3,0,4,1,190,16,0,0,6.47,2 2 2 2 4 1 1 1,2 2 2 2 4 1 1 1
oblique_2,203,1,24,8,16,8,0,8,0,3,0,4,1,188,16,0,0,10.075,4 2 2 2 4 1 1 1,4 2 2 2 4 1 1 1
oblique_2,919,1,24,8,16,8,0,8,0,4,0,5,1,226,16,0,0,6.49,2 1 1 2 4 1 2 1,2 1 1 2 4 1 2 1
oblique_2,928,1,24,8,16,8,0,8,0,3,0,4,1,191,16,0,0,6.35,2 1 2 2 4 1 2 1,2 1 2 2 4 1 2 1
oblique_2,921,1,24,8,16,8,0,8,0,4,0,5,1,227,16,0,0,6.37,1 2 1 2 4 1 2 1,1 2 1 2 4 1 2 1
oblique_2,930,1,24,8,16,8,0,8,0,3,0,4,1,193,16,0,0,6.299,1 2 2 2 4 1 2 1,1 2 2 2 4 1 2 1
oblique_2,922,1,24,8,16,8,0,8,0,3,0,4,1,192,16,0,0,6.349,2 2 1 2 4 1 2 1,2 2 1 2 4 1 2 1
oblique_2,931,1,24,8,16,8,0,8,0,2,0,3,1,158,16,0,0,6.499,2 2 2 2 4 1 2 1,2 2 2 2 4 1 2 1
oblique_2,932,1,24,8,16,8,0,8,0,2,0,3,1,155,16,0,0,6.139,4 2 2 2 4 1 2 1,4 2 2 2 4 1 2 1
oblique_2,923,1,24,8,16,8,0,8,0,3,0,4,1,190,16,0,0,6.36,4 2 1 2 4 1 2 1,4 2 1 2 4 1 2 1
oblique_2,1497,1,24,8,16,8,0,8,0,4,0,5,1,227,16,0,0,6.4,1 2 2 2 1 1 4 1,1 2 2 2 1 1 4 1
oblique_2,1495,1,24,8,16,8,0,8,0,4,0,5,1,225,16,0,0,6.449,2 1 2 2 1 1 4 1,2 1 2 2 1 1 4 1
oblique_2,1498,1,24,8,16,8,0,8,0,3,0,4,1,190,16,0,0,6.299,2 2 2 2 1 1 4 1,2 2 2 2 1 1 4 1
oblique_2,1657,1,24,8,16,8,0,8,0,3,0,4,1,190,16,0,0,6.379,2 1 2 2 4 1 4 1,2 1 2 2 4 1 4 1
oblique_2,1659,1,24,8,16,8,0,8,0,3,0,4,1,193,16,0,0,6.22,1 2 2 2 4 1 4 1,1 2 2 2 4 1 4 1
oblique_2,1660,1,24,8,16,8,0,8,0,2,0,3,1,157,16,0,0,6.379,2 2 2 2 4 1 4 1,2 2 2 2 4 1 4 1
oblique_2,1499,1,24,8,16,8,0,8,0,3,0,4,1,197,16,0,0,6.189,4 2 2 2 1 1 4 1,4 2 2 2 1 1 4 1
oblique_2,1661,1,24,8,16,8,0,8,0,2,0,3,1,164,16,0,0,7.451,4 2 2 2 4 1 4 1,4 2 2 2 4 1 4 1
oblique_2,200,1,24,8,16,8,0,8,0,4,0,5,1,222,16,0,0,6.34,4 1 2 2 4 1 1 1,4 1 2 2 4 1 1 1
oblique_2,205,1,24,8,16,8,0,8,0,3,0,4,1,188,16,0,0,6.349,2 4 2 2 4 1 1 1,2 4 2 2 4 1 1 1
oblique_2,204,1,24,8,16,8,0,8,0,4,0,5,1,225,16,0,0,6.31,1 4 2 2 4 1 1 1,1 4 2 2 4 1 1 1
oblique_2,206,1,24,8,16,8,0,8,0,3,0,4,1,190,16,0,0,6.49,4 4 2 2 4 1 1 1,4 4 2 2 4 1 1 1
oblique_2,929,1,24,8,16,8,0,8,0,3,0,4,1,190,16,0,0,6.57,4 1 2 2 4 1 2 1,4 1 2 2 4 1 2 1
oblique_2,920,1,24,8,16,8,0,8,0,4,0,5,1,225,16,0,0,6.64,4 1 1 2 4 1 2 1,4 1 1 2 4 1 2 1
oblique_2,924,1,24,8,16,8,0,8,0,4,0,5,1,227,16,0,0,6.409,1 4 1 2 4 1 2 1,1 4 1 2 4 1 2 1
oblique_2,925,1,24,8,16,8,0,8,0,3,0,4,1,191,16,0,0,6.289,2 4 1 2 4 1 2 1,2 4 1 2 4 1 2 1
oblique_2,934,1,24,8,16,8,0,8,0,2,0,3,1,156,16,0,0,6.209,2 4 2 2 4 1 2 1,2 4 2 2 4 1 2 1
oblique_2,933,1,24,8,16,8,0,8,0,3,0,4,1,193,16,0,0,6.229,1 4 2 2 4 1 2 1,1 4 2 2 4 1 2 1
oblique_2,935,1,24,8,16,8,0,8,0,2,0,3,1,157,16,0,0,6.91,4 4 2 2 4 1 2 1,4 4 2 2 4 1 2 1
oblique_2,926,1,24,8,16,8,0,8,0,3,0,4,1,191,16,0,0,6.82,4 4 1 2 4 1 2 1,4 4 1 2 4 1 2 1
oblique_2,1500,1,24,8,16,8,0,8,0,4,0,5,1,227,16,0,0,6.439,1 4 2 2 1 1 4 1,1 4 2 2 1 1 4 1
oblique_2,1501,1,24,8,16,8,0,8,0,3,0,4,1,189,16,0,0,6.149,2 4 2 2 1 1 4 1,2 4 2 2 1 1 4 1
oblique_2,1496,1,24,8,16,8,0,8,0,4,0,5,1,233,16,0,0,6.85,4 1 2 2 1 1 4 1,4 1 2 2 1 1 4 1
oblique_2,1658,1,24,8,16,8,0,8,0,3,0,4,1,199,16,0,0,9.925,4 1 2 2 4 1 4 1,4 1 2 2 4 1 4 1
oblique_2,1663,1,24,8,16,8,0,8,0,2,0,3,1,155,16,0,0,6.56,2 4 2 2 4 1 4 1,2 4 2 2 4 1 4 1
oblique_2,1662,1,24,8,16,8,0,8,0,3,0,4,1,193,16,0,0,6.52,1 4 2 2 4 1 4 1,1 4 2 2 4 1 4 1
oblique_2,1502,1,24,8,16,8,0,8,0,3,0,4,1,198,16,0,0,6.309,4 4 2 2 1 1 4 1,4 4 2 2 1 1 4 1
oblique_2,1664,1,24,8,16,8,0,8,0,2,0,3,1,166,16,0,0,7.622,4 4 2 2 4 1 4 1,4 4 2 2 4 1 4 1
oblique_2,279,1,24,8,16,8,0,8,0,5,0,6,1,256,16,0,0,6.66,1 1 2 2 1 2 1 1,1 1 2 2 1 2 1 1
oblique_2,2196,1,24,8,16,8,0,8,0,6,0,7,1,295,16,0,0,7.02,1 1 2 1 1 1 1 2,1 1 2 1 1 1 1 2
oblique_2,2223,1,24,8,16,8,0,8,0,5,0,6,1,260,16,0,0,6.81,1 1 2 2 1 1 1 2,1 1 2 2 1 1 1 2
oblique_2,2439,1,24,8,16,8,0,8,0,5,0,6,1,260,16,0,0,6.75,1 1 2 1 1 2 1 2,1 1 2 1 1 2 1 2
oblique_2,2466,1,24,8,16,8,0,8,0,4,0,5,1,225,16,0,0,6.659,1 1 2 2 1 2 1 2,1 1 2 2 1 2 1 2
oblique_2,4653,1,24,8,16,8,0,8,0,4,0,5,1,223,16,0,0,6.48,1 1 2 2 1 2 1 4,1 1 2 2 1 2 1 4
oblique_2,282,1,24,8,16,8,0,8,0,4,0,5,1,222,16,0,0,6.439,1 2 2 2 1 2 1 1,1 2 2 2 1 2 1 1
oblique_2,280,1,24,8,16,8,0,8,0,4,0,5,1,225,16,0,0,6.449,2 1 2 2 1 2 1 1,2 1 2 2 1 2 1 1
oblique_2,283,1,24,8,16,8,0,8,0,3,0,4,1,190,16,0,0,6.55,2 2 2 2 1 2 1 1,2 2 2 2 1 2 1 1
oblique_2,284,1,24,8,16,8,0,8,0,3,0,4,1,186,16,0,0,6.139,4 2 2 2 1 2 1 1,4 2 2 2 1 2 1 1
oblique_2,2199,1,24,8,16,8,0,8,0,5,0,6,1,266,16,0,0,6.68,1 2 2 1 1 1 1 2,1 2 2 1 1 1 1 2
oblique_2,2226,1,24,8,16,8,0,8,0,4,0,5,1,233,16,0,0,7.14,1 2 2 2 1 1 1 2,1 2 2 2 1 1 1 2
oblique_2,2442,2,24,9,15,9,0,7,0,4,0,5,1,228,15,0,0,7.431,1 2 2 3 1 2 1 2,1 2 2 3 1 2 1 2
oblique_2,2197,1,24,8,16,8,0,8,0,5,0,6,1,262,16,0,0,6.649,2 1 2 1 1 1 1 2,2 1 2 1 1 1 1 2
oblique_2,2224,1,24,8,16,8,0,8,0,4,0,5,1,228,16,0,0,6.51,2 1 2 2 1 1 1 2,2 1 2 2 1 1 1 2
oblique_2,2440,1,24,8,16,8,0,8,0,4,0,5,1,228,16,0,0,6.469,2 1 2 1 1 2 1 2,2 1 2 1 1 2 1 2
oblique_2,2467,1,24,8,16,8,0,8,0,3,0,4,1,194,16,0,0,6.339,2 1 2 2 1 2 1 2,2 1 2 2 1 2 1 2
oblique_2,2200,1,24,8,16,8,0,8,0,4,0,5,1,231,16,0,0,6.489,2 2 2 1 1 1 1 2,2 2 2 1 1 1 1 2
oblique_2,2227,1,24,8,16,8,0,8,0,3,0,4,1,198,16,0,0,6.92,2 2 2 2 1 1 1 2,2 2 2 2 1 1 1 2
oblique_2,2443,2,24,9,15,9,0,7,0,3,0,4,1,195,15,0,0,7.501,2 2 2 3 1 2 1 2,2 2 2 3 1 2 1 2
oblique_2,2201,1,24,8,16,8,0,8,0,4,0,5,1,230,16,0,0,6.32,4 2 2 1 1 1 1 2,4 2 2 1 1 1 1 2
oblique_2,2228,1,24,8,16,8,0,8,0,3,0,4,1,197,16,0,0,6.86,4 2 2 2 1 1 1 2,4 2 2 2 1 1 1 2
oblique_2,2444,2,24,9,15,9,0,7,0,3,0,4,1,192,15,0,0,7.13,4 2 2 3 1 2 1 2,4 2 2 3 1 2 1 2
oblique_2,4656,1,24,8,16,8,0,8,0,3,0,4,1,189,16,0,0,6.349,1 2 2 2 1 2 1 4,1 2 2 2 1 2 1 4
oblique_2,4654,1,24,8,16,8,0,8,0,3,0,4,1,192,16,0,0,6.26,2 1 2 2 1 2 1 4,2 1 2 2 1 2 1 4
oblique_2,4657,1,24,8,16,8,0,8,0,2,0,3,1,157,16,0,0,6.34,2 2 2 2 1 2 1 4,2 2 2 2 1 2 1 4
oblique_2,4658,1,24,8,16,8,0,8,0,2,0,3,1,153,16,0,0,5.889,4 2 2 2 1 2 1 4,4 2 2 2 1 2 1 4
oblique_2,285,1,24,8,16,8,0,8,0,4,0,5,1,222,16,0,0,6.459,1 4 2 2 1 2 1 1,1 4 2 2 1 2 1 1
oblique_2,286,1,24,8,16,8,0,8,0,3,0,4,1,186,16,0,0,6.099,2 4 2 2 1 2 1 1,2 4 2 2 1 2 1 1
oblique_2,281,1,24,8,16,8,0,8,0,4,0,5,1,225,16,0,0,6.79,4 1 2 2 1 2 1 1,4 1 2 2 1 2 1 1
oblique_2,287,1,24,8,16,8,0,8,0,3,0,4,1,190,16,0,0,6.93,4 4 2 2 1 2 1 1,4 4 2 2 1 2 1 1
oblique_2,2472,1,24,8,16,8,0,8,0,3,0,4,1,191,16,0,0,7.631,1 4 2 2 1 2 1 2,1 4 2 2 1 2 1 2
oblique_2,2445,1,24,8,16,8,0,8,0,4,0,5,1,226,16,0,0,8.713,1 4 2 1 1 2 1 2,1 4 2 1 1 2 1 2
oblique_2,2229,1,24,8,16,8,0,8,0,4,0,5,1,226,16,0,0,7.22,1 4 2 2 1 1 1 2,1 4 2 2 1 1 1 2
oblique_2,2202,1,24,8,16,8,0,8,0,5,0,6,1,261,16,0,0,7.141,1 4 2 1 1 1 1 2,1 4 2 1 1 1 1 2
oblique_2,2473,1,24,8,16,8,0,8,0,2,0,3,1,155,16,0,0,6.209,2 4 2 2 1 2 1 2,2 4 2 2 1 2 1 2
oblique_2,2446,1,24,8,16,8,0,8,0,3,0,4,1,190,16,0,0,6.57,2 4 2 1 1 2 1 2,2 4 2 1 1 2 1 2
oblique_2,2230,1,24,8,16,8,0,8,0,3,0,4,1,190,16,0,0,6.45,2 4 2 2 1 1 1 2,2 4 2 2 1 1 1 2
oblique_2,2203,1,24,8,16,8,0,8,0,4,0,5,1,225,16,0,0,6.409,2 4 2 1 1 1 1 2,2 4 2 1 1 1 1 2
oblique_2,2198,1,24,8,16,8,0,8,0,5,0,6,1,262,16,0,0,6.67,4 1 2 1 1 1 1 2,4 1 2 1 1 1 1 2
oblique_2,2225,1,24,8,16,8,0,8,0,4,0,5,1,228,16,0,0,6.53,4 1 2 2 1 1 1 2,4 1 2 2 1 1 1 2
oblique_2,2441,1,24,8,16,8,0,8,0,4,0,5,1,228,16,0,0,6.51,4 1 2 1 1 2 1 2,4 1 2 1 1 2 1 2
oblique_2,2468,1,24,8,16,8,0,8,0,3,0,4,1,194,16,0,0,7.911,4 1 2 2 1 2 1 2,4 1 2 2 1 2 1 2
oblique_2,2474,1,24,8,16,8,0,8,0,2,0,3,1,157,16,0,0,6.95,4 4 2 2 1 2 1 2,4 4 2 2 1 2 1 2
oblique_2,2447,1,24,8,16,8,0,8,0,3,0,4,1,191,16,0,0,11.908,4 4 2 1 1 2 1 2,4 4 2 1 1 2 1 2
oblique_2,2231,1,24,8,16,8,0,8,0,3,0,4,1,191,16,0,0,7.01,4 4 2 2 1 1 1 2,4 4 2 2 1 1 1 2
oblique_2,2204,1,24,8,16,8,0,8,0,4,0,5,1,226,16,0,0,7,4 4 2 1 1 1 1 2,4 4 2 1 1 1 1 2
oblique_2,4659,1,24,8,16,8,0,8,0,3,0,4,1,189,16,0,0,6.389,1 4 2 2 1 2 1 4,1 4 2 2 1 2 1 4
oblique_2,4660,1,24,8,16,8,0,8,0,2,0,3,1,153,16,0,0,6.039,2 4 2 2 1 2 1 4,2 4 2 2 1 2 1 4
oblique_2,4655,1,24,8,16,8,0,8,0,3,0,4,1,192,16,0,0,6.29,4 1 2 2 1 2 1 4,4 1 2 2 1 2 1 4
oblique_2,4661,1,24,8,16,8,0,8,0,2,0,3,1,157,16,0,0,6.319,4 4 2 2 1 2 1 4,4 4 2 2 1 2 1 4
oblique_2,360,1,24,8,16,8,0,8,0,4,0,5,1,224,16,0,0,6.359,1 1 2 2 2 2 1 1,1 1 2 2 2 2 1 1
oblique_2,2916,1,24,8,16,8,0,8,0,6,0,7,1,292,16,0,0,6.86,1 1 1 1 1 1 2 2,1 1 1 1 1 1 2 2
oblique_2,2943,1,24,8,16,8,0,8,0,5,0,6,1,257,16,0,0,6.74,1 1 1 2 1 1 2 2,1 1 1 2 1 1 2 2
oblique_2,2925,1,24,8,16,8,0,8,0,5,0,6,1,258,16,0,0,7.501,1 1 2 1 1 1 2 2,1 1 2 1 1 1 2 2
oblique_2,2952,1,24,8,16,8,0,8,0,4,0,5,1,223,16,0,0,7.141,1 1 2 2 1 1 2 2,1 1 2 2 1 1 2 2
oblique_2,3159,1,24,8,16,8,0,8,0,5,0,6,1,257,16,0,0,6.68,1 1 1 1 1 2 2 2,1 1 1 1 1 2 2 2
oblique_2,999,1,24,8,16,8,0,8,0,5,0,6,1,261,16,0,0,6.65,1 1 1 2 1 2 2 1,1 1 1 2 1 2 2 1
oblique_2,3186,1,24,8,16,8,0,8,0,4,0,5,1,226,16,0,0,7.201,1 1 1 2 1 2 2 2,1 1 1 2 1 2 2 2
oblique_2,3168,1,24,8,16,8,0,8,0,4,0,5,1,223,16,0,0,6.63,1 1 2 1 1 2 2 2,1 1 2 1 1 2 2 2
oblique_2,1008,1,24,8,16,8,0,8,0,4,0,5,1,227,16,0,0,6.46,1 1 2 2 1 2 2 1,1 1 2 2 1 2 2 1
oblique_2,3195,1,24,8,16,8,0,8,0,3,0,4,1,192,16,0,0,6.97,1 1 2 2 1 2 2 2,1 1 2 2 1 2 2 2
oblique_2,2997,1,24,8,16,8,0,8,0,5,0,6,1,258,16,0,0,6.73,1 1 1 1 2 1 2 2,1 1 1 1 2 1 2 2
