phase,suite,views,representative_id,feasible_worlds,initial_candidates,root_candidates,root_domains,root_removed,root_unsupported_survivors,exact_candidates,identifiable_cells,freely_variable_cells,components,component_sizes,shape_component_sizes,largest_component,shape_variables,search_nodes,unresolved_variables,occupancy_variables,literal_queries,infeasible_queries,max_query_nodes,max_unsat_query_nodes,branches,propagation_calls,fixed_kernel_calls,factor_updates,seconds,audited_pruning_steps
A0,axis_1,1,0,1,24,8,"[1, 1, 1, 1, 1, 1, 1, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,8,0,0,0,0,10,9,98,8.41460000629013e-05,8
A0,axis_1,1,1,3,24,10,"[2, 1, 1, 1, 7, 1, 1, 1]",14,0,10,7,1,0,[],[],0,0,0,1,1,7,0,0,0,0,9,8,88,9.831700003815058e-05,8
A0,axis_1,1,2,3,24,10,"[4, 1, 1, 1, 7, 1, 1, 1]",14,0,10,7,1,0,[],[],0,0,0,1,1,7,0,0,0,0,9,8,88,9.217899992108869e-05,8
A0,axis_1,1,3,3,24,10,"[1, 2, 1, 1, 1, 7, 1, 1]",14,0,10,7,1,0,[],[],0,0,0,1,1,7,0,0,0,0,9,8,88,0.00010972400013997685,8
A0,axis_1,1,6,3,24,10,"[1, 4, 1, 1, 1, 7, 1, 1]",14,0,10,7,1,0,[],[],0,0,0,1,1,7,0,0,0,0,9,8,88,8.61989999521029e-05,8
A0,axis_1,1,9,3,24,10,"[1, 1, 2, 1, 1, 1, 7, 1]",14,0,10,7,1,0,[],[],0,0,0,1,1,7,0,0,0,0,9,8,89,9.223899996868568e-05,8
A0,axis_1,1,16,27,24,14,"[2, 4, 2, 1, 7, 7, 7, 1]",10,0,14,5,3,0,[],[],0,0,0,3,3,5,0,0,0,0,7,6,69,0.00010391599994363787,8
A0,axis_1,1,18,3,24,10,"[1, 1, 4, 1, 1, 1, 7, 1]",14,0,10,7,1,0,[],[],0,0,0,1,1,7,0,0,0,0,9,8,89,9.274900003219955e-05,8
A0,axis_1,1,27,3,24,10,"[1, 1, 1, 2, 1, 1, 1, 7]",14,0,10,7,1,0,[],[],0,0,0,1,1,7,0,0,0,0,9,8,88,8.844299986776605e-05,8
A0,axis_1,1,34,27,24,14,"[2, 4, 1, 2, 7, 7, 1, 7]",10,0,14,5,3,0,[],[],0,0,0,3,3,5,0,0,0,0,7,6,68,0.00011610399997152854,8
A0,axis_1,1,39,27,24,14,"[1, 2, 2, 2, 1, 7, 7, 7]",10,0,14,5,3,0,[],[],0,0,0,3,3,5,0,0,0,0,7,6,69,0.00010103099998559628,8
A0,axis_1,1,40,81,24,16,"[2, 2, 2, 2, 7, 7, 7, 7]",8,0,16,4,4,0,[],[],0,0,0,4,4,4,0,0,0,0,6,5,59,0.00010159299995393667,8
A0,axis_1,1,52,81,24,16,"[2, 4, 4, 2, 7, 7, 7, 7]",8,0,16,4,4,0,[],[],0,0,0,4,4,4,0,0,0,0,6,5,59,0.00010205399985352415,8
A0,axis_1,1,54,3,24,10,"[1, 1, 1, 4, 1, 1, 1, 7]",14,0,10,7,1,0,[],[],0,0,0,1,1,7,0,0,0,0,9,8,88,8.638899998913985e-05,8
A0,axis_1,1,71,81,24,16,"[4, 4, 2, 4, 7, 7, 7, 7]",8,0,16,4,4,0,[],[],0,0,0,4,4,4,0,0,0,0,6,5,59,0.00010271400014971732,8
A0,axis_1,1,80,81,24,16,"[4, 4, 4, 4, 7, 7, 7, 7]",8,0,16,4,4,0,[],[],0,0,0,4,4,4,0,0,0,0,6,5,59,0.000101623000091422,8
A0,axis_1,1,81,1,24,8,"[1, 1, 1, 1, 2, 1, 1, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,7,0,0,0,0,9,8,89,9.683500002211076e-05,9
A0,axis_1,1,102,9,24,12,"[1, 2, 4, 1, 2, 7, 7, 1]",12,0,12,6,2,0,[],[],0,0,0,2,2,5,0,0,0,0,7,6,70,0.00011354100001881307,9
A0,axis_1,1,105,9,24,12,"[1, 4, 4, 1, 2, 7, 7, 1]",12,0,12,6,2,0,[],[],0,0,0,2,2,5,0,0,0,0,7,6,70,0.00010495800006538047,9
A0,axis_1,1,120,27,24,14,"[1, 2, 2, 2, 2, 7, 7, 7]",10,0,14,5,3,0,[],[],0,0,0,3,3,4,0,0,0,0,6,5,60,0.00010216300006504753,9
A0,axis_1,1,129,27,24,14,"[1, 2, 4, 2, 2, 7, 7, 7]",10,0,14,5,3,0,[],[],0,0,0,3,3,4,0,0,0,0,6,5,60,9.999999997489795e-05,9
A0,axis_1,1,159,27,24,14,"[1, 4, 4, 4, 2, 7, 7, 7]",10,0,14,5,3,0,[],[],0,0,0,3,3,4,0,0,0,0,6,5,60,9.805800004869525e-05,9
A0,axis_1,1,162,1,24,8,"[1, 1, 1, 1, 4, 1, 1, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,7,0,0,0,0,9,8,89,7.892899998296343e-05,9
A0,axis_1,1,207,9,24,12,"[1, 1, 4, 2, 4, 1, 7, 7]",12,0,12,6,2,0,[],[],0,0,0,2,2,5,0,0,0,0,7,6,70,0.00010765199999696051,9
A0,axis_1,1,210,27,24,14,"[1, 2, 4, 2, 4, 7, 7, 7]",10,0,14,5,3,0,[],[],0,0,0,3,3,4,0,0,0,0,6,5,60,0.00010574899988569086,9
A0,axis_1,1,243,1,24,8,"[1, 1, 1, 1, 1, 2, 1, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,7,0,0,0,0,9,8,89,8.306499989885197e-05,9
A0,axis_1,1,281,27,24,14,"[4, 1, 2, 2, 7, 2, 7, 7]",10,0,14,5,3,0,[],[],0,0,0,3,3,4,0,0,0,0,6,5,60,9.887800001706637e-05,9
A0,axis_1,1,308,27,24,14,"[4, 1, 2, 4, 7, 2, 7, 7]",10,0,14,5,3,0,[],[],0,0,0,3,3,4,0,0,0,0,6,5,60,0.00012292399992475112,9
A0,axis_1,1,486,1,24,8,"[1, 1, 1, 1, 1, 4, 1, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,7,0,0,0,0,9,8,89,7.98800001575728e-05,9
A0,axis_1,1,585,3,24,10,"[1, 1, 4, 1, 2, 4, 7, 1]",14,0,10,7,1,0,[],[],0,0,0,1,1,5,0,0,0,0,7,6,71,0.00016569800004617719,10
A0,axis_1,1,657,3,24,10,"[1, 1, 2, 1, 4, 4, 7, 1]",14,0,10,7,1,0,[],[],0,0,0,1,1,5,0,0,0,0,7,6,71,9.861800003818644e-05,10
A0,axis_1,1,729,1,24,8,"[1, 1, 1, 1, 1, 1, 2, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,7,0,0,0,0,9,8,90,0.00010603000009723473,10
A0,axis_1,1,761,27,24,14,"[4, 2, 1, 2, 7, 7, 2, 7]",10,0,14,5,3,0,[],[],0,0,0,3,3,4,0,0,0,0,6,5,60,9.606399999029236e-05,10
A0,axis_1,1,1028,9,24,12,"[4, 1, 1, 4, 7, 2, 2, 7]",12,0,12,6,2,0,[],[],0,0,0,2,2,4,0,0,0,0,6,5,61,9.400099997947109e-05,11
A0,axis_1,1,1270,9,24,12,"[2, 1, 1, 4, 7, 4, 2, 7]",12,0,12,6,2,0,[],[],0,0,0,2,2,4,0,0,0,0,6,5,61,9.267900009035657e-05,11
A0,axis_1,1,1458,1,24,8,"[1, 1, 1, 1, 1, 1, 4, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,7,0,0,0,0,9,8,90,8.030999993025034e-05,10
A0,axis_1,1,1491,9,24,12,"[1, 4, 1, 2, 1, 7, 4, 7]",12,0,12,6,2,0,[],[],0,0,0,2,2,5,0,0,0,0,7,6,70,9.572399994794978e-05,10
A0,axis_1,1,1755,3,24,10,"[1, 1, 1, 4, 1, 2, 4, 7]",14,0,10,7,1,0,[],[],0,0,0,1,1,5,0,0,0,0,7,6,71,9.176799994747853e-05,11
A0,axis_1,1,2106,1,24,8,"[1, 1, 1, 1, 4, 4, 4, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,5,0,0,0,0,7,6,72,8.406599999943865e-05,12
A0,axis_1,1,2133,3,24,10,"[1, 1, 1, 2, 4, 4, 4, 7]",14,0,10,7,1,0,[],[],0,0,0,1,1,4,0,0,0,0,6,5,62,0.00010567899994384788,12
A0,axis_1,1,2187,1,24,8,"[1, 1, 1, 1, 1, 1, 1, 2]",16,0,8,8,0,0,[],[],0,0,0,0,0,7,0,0,0,0,9,8,89,7.95589999142976e-05,9
A0,axis_1,1,2200,27,24,14,"[2, 2, 2, 1, 7, 7, 7, 2]",10,0,14,5,3,0,[],[],0,0,0,3,3,4,0,0,0,0,6,5,60,9.95299999431154e-05,9
A0,axis_1,1,2292,9,24,12,"[1, 4, 4, 1, 2, 7, 7, 2]",12,0,12,6,2,0,[],[],0,0,0,2,2,4,0,0,0,0,6,5,61,9.867799985840975e-05,10
A0,axis_1,1,3240,1,24,8,"[1, 1, 1, 1, 2, 2, 2, 2]",16,0,8,8,0,0,[],[],0,0,0,0,0,4,0,0,0,0,6,5,63,8.468700002595142e-05,13
A0,axis_1,1,4374,1,24,8,"[1, 1, 1, 1, 1, 1, 1, 4]",16,0,8,8,0,0,[],[],0,0,0,0,0,7,0,0,0,0,9,8,89,8.082100021056249e-05,9
A0,axis_1,1,4376,3,24,10,"[4, 1, 1, 1, 7, 1, 1, 4]",14,0,10,7,1,0,[],[],0,0,0,1,1,6,0,0,0,0,8,7,79,8.790199990471592e-05,9
A0,axis_1,1,4387,27,24,14,"[2, 2, 2, 1, 7, 7, 7, 4]",10,0,14,5,3,0,[],[],0,0,0,3,3,4,0,0,0,0,6,5,60,9.995000004892063e-05,9
A0,axis_1,1,4716,3,24,10,"[1, 1, 4, 1, 2, 2, 7, 4]",14,0,10,7,1,0,[],[],0,0,0,1,1,4,0,0,0,0,6,5,62,9.151700010079367e-05,11
A0,axis_1,1,5265,1,24,8,"[1, 1, 1, 1, 4, 1, 2, 4]",16,0,8,8,0,0,[],[],0,0,0,0,0,5,0,0,0,0,7,6,72,8.81329999629088e-05,12
A0,axis_1,1,5839,9,24,12,"[2, 4, 1, 1, 7, 7, 4, 4]",12,0,12,6,2,0,[],[],0,0,0,2,2,4,0,0,0,0,6,5,61,9.234899994225998e-05,11
A0,axis_1,1,6480,1,24,8,"[1, 1, 1, 1, 4, 4, 4, 4]",16,0,8,8,0,0,[],[],0,0,0,0,0,4,0,0,0,0,6,5,63,8.725099996809149e-05,13
A0,axis_2,2,0,1,24,8,"[1, 1, 1, 1, 1, 1, 1, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,8,0,0,0,0,10,9,158,0.00011500300001898722,8
A0,axis_2,2,1,1,24,8,"[2, 1, 1, 1, 1, 1, 1, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,7,0,0,0,0,9,8,144,0.00015121699993869697,9
A0,axis_2,2,2,1,24,8,"[4, 1, 1, 1, 1, 1, 1, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,7,0,0,0,0,9,8,144,0.00012660000015785045,9
A0,axis_2,2,3,1,24,8,"[1, 2, 1, 1, 1, 1, 1, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,7,0,0,0,0,9,8,144,0.0003700060001392558,9
A0,axis_2,2,6,1,24,8,"[1, 4, 1, 1, 1, 1, 1, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,7,0,0,0,0,9,8,144,0.00012978399990970502,9
A0,axis_2,2,9,1,24,8,"[1, 1, 2, 1, 1, 1, 1, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,7,0,0,0,0,9,8,144,0.00013430200010589033,9
A0,axis_2,2,18,1,24,8,"[1, 1, 4, 1, 1, 1, 1, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,7,0,0,0,0,9,8,144,0.0001294539999889821,9
A0,axis_2,2,27,1,24,8,"[1, 1, 1, 2, 1, 1, 1, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,7,0,0,0,0,9,8,144,0.0001592789999449451,9
A0,axis_2,2,40,1,24,8,"[2, 2, 2, 2, 1, 1, 1, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,4,0,0,0,0,6,5,102,0.00014764200000172423,12
A0,axis_2,2,54,1,24,8,"[1, 1, 1, 4, 1, 1, 1, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,7,0,0,0,0,9,8,144,0.0001255979998404655,9
A0,axis_2,2,76,1,24,8,"[2, 2, 4, 4, 1, 1, 1, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,4,0,0,0,0,6,5,102,0.0001587879999078723,12
A0,axis_2,2,81,1,24,8,"[1, 1, 1, 1, 2, 1, 1, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,7,0,0,0,0,9,8,144,0.00013900799990551604,9
A0,axis_2,2,86,1,24,8,"[4, 2, 1, 1, 2, 1, 1, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,5,0,0,0,0,7,6,116,0.0001778670000476268,11
A0,axis_2,2,90,3,24,10,"[1, 1, 2, 1, 2, 1, 7, 1]",14,0,10,7,1,0,[],[],0,0,0,1,1,6,0,0,0,0,8,7,128,0.00015477200008717773,9
A0,axis_2,2,162,1,24,8,"[1, 1, 1, 1, 4, 1, 1, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,7,0,0,0,0,9,8,144,0.00013297000009515614,9
A0,axis_2,2,243,1,24,8,"[1, 1, 1, 1, 1, 2, 1, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,7,0,0,0,0,9,8,143,0.00019886800009771832,9
A0,axis_2,2,249,1,24,8,"[1, 4, 1, 1, 1, 2, 1, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,6,0,0,0,0,8,7,129,0.00013751599999523023,10
A0,axis_2,2,364,9,24,12,"[2, 2, 2, 2, 2, 2, 7, 7]",12,0,12,6,2,0,[],[],0,0,0,2,2,2,0,0,0,0,4,3,70,0.00029743599998255377,12
A0,axis_2,2,446,9,24,12,"[4, 2, 2, 2, 4, 2, 7, 7]",12,0,12,6,2,0,[],[],0,0,0,2,2,2,0,0,0,0,4,3,70,0.00013767699988420645,12
A0,axis_2,2,457,9,24,12,"[2, 4, 4, 2, 4, 2, 7, 7]",12,0,12,6,2,0,[],[],0,0,0,2,2,2,0,0,0,0,4,3,70,0.00013414099998954043,12
A0,axis_2,2,484,9,24,12,"[2, 4, 4, 4, 4, 2, 7, 7]",12,0,12,6,2,0,[],[],0,0,0,2,2,2,0,0,0,0,4,3,70,0.0002335199999379256,12
A0,axis_2,2,486,1,24,8,"[1, 1, 1, 1, 1, 4, 1, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,7,0,0,0,0,9,8,143,0.0005865299999641138,9
A0,axis_2,2,574,1,24,8,"[2, 4, 1, 1, 2, 4, 1, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,4,0,0,0,0,6,5,101,0.00017609400015317078,12
A0,axis_2,2,688,9,24,12,"[2, 2, 2, 2, 4, 4, 7, 7]",12,0,12,6,2,0,[],[],0,0,0,2,2,2,0,0,0,0,4,3,70,0.00013473200010594155,12
A0,axis_2,2,699,9,24,12,"[1, 4, 4, 2, 4, 4, 7, 7]",12,0,12,6,2,0,[],[],0,0,0,2,2,3,0,0,0,0,5,4,83,0.00014996499999142543,11
A0,axis_2,2,724,9,24,12,"[2, 2, 4, 4, 4, 4, 7, 7]",12,0,12,6,2,0,[],[],0,0,0,2,2,2,0,0,0,0,4,3,70,0.00013766699998996046,12
A0,axis_2,2,728,9,24,12,"[4, 4, 4, 4, 4, 4, 7, 7]",12,0,12,6,2,0,[],[],0,0,0,2,2,2,0,0,0,0,4,3,70,0.00019599400002334733,12
A0,axis_2,2,729,1,24,8,"[1, 1, 1, 1, 1, 1, 2, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,7,0,0,0,0,9,8,144,0.0001215429999774642,10
A0,axis_2,2,1011,3,24,10,"[1, 2, 2, 2, 1, 2, 2, 7]",14,0,10,7,1,0,[],[],0,0,0,1,1,3,0,0,0,0,5,4,84,0.00015392099999189668,12
A0,axis_2,2,1088,3,24,10,"[4, 4, 1, 2, 2, 2, 2, 7]",14,0,10,7,1,0,[],[],0,0,0,1,1,2,0,0,0,0,4,3,71,0.00012823299994124682,14
A0,axis_2,2,1194,3,24,10,"[1, 4, 1, 4, 4, 2, 2, 7]",14,0,10,7,1,0,[],[],0,0,0,1,1,3,0,0,0,0,5,4,84,0.00013174800005799625,13
A0,axis_2,2,1247,3,24,10,"[4, 2, 1, 2, 1, 4, 2, 7]",14,0,10,7,1,0,[],[],0,0,0,1,1,3,0,0,0,0,5,4,86,0.00013464199992085923,14
A0,axis_2,2,1250,3,24,10,"[4, 4, 1, 2, 1, 4, 2, 7]",14,0,10,7,1,0,[],[],0,0,0,1,1,3,0,0,0,0,5,4,86,0.00013651499989464355,14
A0,axis_2,2,1299,1,24,8,"[1, 2, 1, 1, 2, 4, 2, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,4,0,0,0,0,6,5,100,0.00014386599991667026,13
A0,axis_2,2,1458,1,24,8,"[1, 1, 1, 1, 1, 1, 4, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,7,0,0,0,0,9,8,144,0.00012060099993504991,10
A0,axis_2,2,1534,1,24,8,"[2, 2, 4, 4, 1, 1, 4, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,3,0,0,0,0,5,4,88,0.00013244900014797167,14
A0,axis_2,2,1568,1,24,8,"[4, 1, 1, 2, 2, 1, 4, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,4,0,0,0,0,6,5,101,0.0001980570000341686,13
A0,axis_2,2,1747,3,24,10,"[2, 1, 4, 2, 1, 2, 4, 7]",14,0,10,7,1,0,[],[],0,0,0,1,1,3,0,0,0,0,5,4,85,0.00013938899996901455,13
A0,axis_2,2,1755,3,24,10,"[1, 1, 1, 4, 1, 2, 4, 7]",14,0,10,7,1,0,[],[],0,0,0,1,1,5,0,0,0,0,7,6,113,0.00014277399986895034,11
A0,axis_2,2,1809,3,24,10,"[1, 1, 1, 2, 2, 2, 4, 7]",14,0,10,7,1,0,[],[],0,0,0,1,1,4,0,0,0,0,6,5,98,0.0003540709999469982,12
A0,axis_2,2,1991,3,24,10,"[4, 1, 4, 2, 1, 4, 4, 7]",14,0,10,7,1,0,[],[],0,0,0,1,1,3,0,0,0,0,5,4,85,0.0002464000001509703,13
A0,axis_2,2,2187,1,24,8,"[1, 1, 1, 1, 1, 1, 1, 2]",16,0,8,8,0,0,[],[],0,0,0,0,0,7,0,0,0,0,9,8,143,0.00012012999991384277,9
A0,axis_2,2,2262,1,24,8,"[1, 2, 4, 4, 1, 1, 1, 2]",16,0,8,8,0,0,[],[],0,0,0,0,0,4,0,0,0,0,6,5,101,0.0002148730000044452,12
A0,axis_2,2,2924,1,24,8,"[4, 4, 1, 1, 1, 1, 2, 2]",16,0,8,8,0,0,[],[],0,0,0,0,0,4,0,0,0,0,6,5,102,0.00019251899993832922,14
A0,axis_2,2,2957,1,24,8,"[4, 2, 2, 2, 1, 1, 2, 2]",16,0,8,8,0,0,[],[],0,0,0,0,0,2,0,0,0,0,4,3,73,0.00019730700000764045,15
A0,axis_2,2,2989,1,24,8,"[2, 1, 4, 4, 1, 1, 2, 2]",16,0,8,8,0,0,[],[],0,0,0,0,0,3,0,0,0,0,5,4,86,0.0001625340000828146,14
A0,axis_2,2,3240,1,24,8,"[1, 1, 1, 1, 2, 2, 2, 2]",16,0,8,8,0,0,[],[],0,0,0,0,0,4,0,0,0,0,6,5,99,0.00012512800003605662,13
A0,axis_2,2,3910,1,24,8,"[2, 2, 4, 1, 1, 2, 4, 2]",16,0,8,8,0,0,[],[],0,0,0,0,0,2,0,0,0,0,4,3,72,0.00012176300015198649,15
A0,axis_2,2,4140,1,24,8,"[1, 1, 2, 1, 1, 4, 4, 2]",16,0,8,8,0,0,[],[],0,0,0,0,0,4,0,0,0,0,6,5,98,0.0001285129999359924,12
A0,axis_2,2,4374,1,24,8,"[1, 1, 1, 1, 1, 1, 1, 4]",16,0,8,8,0,0,[],[],0,0,0,0,0,7,0,0,0,0,9,8,143,0.00012926499994136975,9
A0,axis_2,2,4802,3,24,10,"[4, 2, 4, 1, 4, 2, 7, 4]",14,0,10,7,1,0,[],[],0,0,0,1,1,2,0,0,0,0,4,3,71,0.00012904400000479654,13
A0,axis_2,2,5023,1,24,8,"[2, 1, 1, 1, 4, 4, 1, 4]",16,0,8,8,0,0,[],[],0,0,0,0,0,4,0,0,0,0,6,5,100,0.0001556830000026821,12
A0,axis_2,2,5356,1,24,8,"[2, 1, 2, 1, 1, 2, 2, 4]",16,0,8,8,0,0,[],[],0,0,0,0,0,3,0,0,0,0,5,4,86,0.00017957900013243489,14
A0,axis_2,2,5610,1,24,8,"[1, 2, 4, 1, 1, 4, 2, 4]",16,0,8,8,0,0,[],[],0,0,0,0,0,3,0,0,0,0,5,4,84,0.0001504959998328559,13
A0,axis_2,2,5670,1,24,8,"[1, 1, 1, 1, 2, 4, 2, 4]",16,0,8,8,0,0,[],[],0,0,0,0,0,4,0,0,0,0,6,5,99,0.00012839300006817211,13
A0,axis_2,2,6029,1,24,8,"[4, 4, 1, 2, 4, 1, 4, 4]",16,0,8,8,0,0,[],[],0,0,0,0,0,2,0,0,0,0,4,3,73,0.00012320500013629498,15
A0,axis_3,3,0,1,24,8,"[1, 1, 1, 1, 1, 1, 1, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,8,0,0,0,0,10,9,208,0.00014247399985833908,8
A0,axis_3,3,1,1,24,8,"[2, 1, 1, 1, 1, 1, 1, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,7,0,0,0,0,9,8,189,0.0005719989999306563,9
A0,axis_3,3,2,1,24,8,"[4, 1, 1, 1, 1, 1, 1, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,7,0,0,0,0,9,8,189,0.00021688599986191548,9
A0,axis_3,3,3,1,24,8,"[1, 2, 1, 1, 1, 1, 1, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,7,0,0,0,0,9,8,189,0.00016051099987635098,9
A0,axis_3,3,6,1,24,8,"[1, 4, 1, 1, 1, 1, 1, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,7,0,0,0,0,9,8,189,0.00018392599986327696,9
A0,axis_3,3,9,1,24,8,"[1, 1, 2, 1, 1, 1, 1, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,7,0,0,0,0,9,8,189,0.00015759699999762233,9
A0,axis_3,3,18,1,24,8,"[1, 1, 4, 1, 1, 1, 1, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,7,0,0,0,0,9,8,189,0.0001593790000242734,9
A0,axis_3,3,27,1,24,8,"[1, 1, 1, 2, 1, 1, 1, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,7,0,0,0,0,9,8,189,0.00020460700011426525,9
A0,axis_3,3,40,1,24,8,"[2, 2, 2, 2, 1, 1, 1, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,4,0,0,0,0,6,5,132,0.00022506799996335758,12
A0,axis_3,3,54,1,24,8,"[1, 1, 1, 4, 1, 1, 1, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,7,0,0,0,0,9,8,189,0.00016197299987652514,9
A0,axis_3,3,61,1,24,8,"[2, 4, 1, 4, 1, 1, 1, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,5,0,0,0,0,7,6,151,0.00019071600013376155,11
A0,axis_3,3,81,1,24,8,"[1, 1, 1, 1, 2, 1, 1, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,7,0,0,0,0,9,8,189,0.0001961250000022119,9
A0,axis_3,3,162,1,24,8,"[1, 1, 1, 1, 4, 1, 1, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,7,0,0,0,0,9,8,189,0.00015962899988153367,9
A0,axis_3,3,187,1,24,8,"[2, 4, 4, 1, 4, 1, 1, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,4,0,0,0,0,6,5,132,0.00023449199989045155,12
A0,axis_3,3,206,1,24,8,"[4, 4, 2, 2, 4, 1, 1, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,3,0,0,0,0,5,4,113,0.0002499449999504577,13
A0,axis_3,3,243,1,24,8,"[1, 1, 1, 1, 1, 2, 1, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,7,0,0,0,0,9,8,188,0.00016037099999266502,9
A0,axis_3,3,462,1,24,8,"[1, 2, 1, 4, 4, 2, 1, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,4,0,0,0,0,6,5,132,0.00017764700010047818,12
A0,axis_3,3,486,1,24,8,"[1, 1, 1, 1, 1, 4, 1, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,7,0,0,0,0,9,8,188,0.00015681500008213334,9
A0,axis_3,3,728,1,24,8,"[4, 4, 4, 4, 4, 4, 1, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,2,0,0,0,0,4,3,94,0.00023359100009656686,14
A0,axis_3,3,729,1,24,8,"[1, 1, 1, 1, 1, 1, 2, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,7,0,0,0,0,9,8,189,0.00016169299988177954,10
A0,axis_3,3,1064,1,24,8,"[4, 1, 2, 1, 2, 2, 2, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,3,0,0,0,0,5,4,111,0.00021937900010016165,13
A0,axis_3,3,1458,1,24,8,"[1, 1, 1, 1, 1, 1, 4, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,7,0,0,0,0,9,8,189,0.00015514300002905657,10
A0,axis_3,3,1636,1,24,8,"[2, 4, 2, 1, 4, 1, 4, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,3,0,0,0,0,5,4,111,0.0001690239998879406,13
A0,axis_3,3,1672,1,24,8,"[2, 4, 4, 2, 4, 1, 4, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,2,0,0,0,0,4,3,93,0.00015255899984367716,14
A0,axis_3,3,1886,1,24,8,"[4, 2, 4, 1, 4, 2, 4, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,2,0,0,0,0,4,3,92,0.00017370999989907432,14
A0,axis_3,3,1991,1,24,8,"[4, 1, 4, 2, 1, 4, 4, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,3,0,0,0,0,5,4,113,0.0001704360001895111,14
A0,axis_3,3,2011,1,24,8,"[2, 2, 2, 4, 1, 4, 4, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,2,0,0,0,0,4,3,93,0.00016715100014152995,15
A0,axis_3,3,2056,1,24,8,"[2, 2, 1, 2, 2, 4, 4, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,2,0,0,0,0,4,3,93,0.0002162050000151794,15
A0,axis_3,3,2063,1,24,8,"[4, 1, 2, 2, 2, 4, 4, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,2,0,0,0,0,4,3,91,0.00015640500009794778,14
A0,axis_3,3,2187,1,24,8,"[1, 1, 1, 1, 1, 1, 1, 2]",16,0,8,8,0,0,[],[],0,0,0,0,0,7,0,0,0,0,9,8,188,0.00020169300000816293,9
A0,axis_3,3,2429,3,24,10,"[4, 4, 4, 4, 4, 1, 7, 2]",14,0,10,7,1,0,[],[],0,0,0,1,1,2,0,0,0,0,4,3,92,0.00022496800011140294,13
A0,axis_3,3,2461,1,24,8,"[2, 2, 1, 2, 1, 2, 1, 2]",16,0,8,8,0,0,[],[],0,0,0,0,0,3,0,0,0,0,5,4,113,0.00017436200005249702,13
